Neighborhood_ID,Neighborhood,Crime_Rate,Year
66,Cobble Hill,2490,2012
138,Forest Hills,3397,2012
234,Dongan Hills,1394,2012
5,Riverdale,1028,2012
231,Arrochar,1278,2012
286,Dumbo,1267,2012
155,Auburndale,2623,2012
217,Eltingville,1432,2012
232,Grasmere,995,2012
16,Morris Heights,5029,2012
111,Yorkville,4720,2012
219,Woodrow,328,2012
161,Fresh Meadows,1882,2012
139,Kew Gardens,2840,2012
82,Dyker Heights,4218,2012
157,Douglaston,988,2012
30,Country Club,1709,2012
136,Howard Beach,1593,2012
244,Arden Heights,1223,2012
195,Somerville,1623,2012
261,Elm Park,1578,2012
194,Rockaway Park,1296,2012
123,Tribeca,2595,2012
37,North Riverdale,1382,2012
164,Oakland Gardens,2372,2012
113,Roosevelt Island,1762,2012
209,Mariner's Harbor,1300,2012
92,Bergen Beach,299,2012
154,Bayside,4244,2012
179,Edgemere,2566,2012
29,Throgs Neck,1281,2012
201,New Brighton,2885,2012
239,Huguenot,679,2012
296,Richmond Valley,408,2012
215,Oakwood,817,2012
238,Bay Terrace,936,2012
68,Red Hook,3019,2012
38,Pelham Bay,1804,2012
184,Floral Park,715,2012
240,Pleasant Plains,397,2012
100,Navy Yard,1765,2012
236,Grant City,2236,2012
11,Baychester,2729,2012
28,Clason Point,953,2012
40,Edgewater Park,875,2012
259,Randall Manor,945,2012
294,Prince's Bay,645,2012
247,Chelsea,262,2012
34,Morris Park,2379,2012
175,Breezy Point,460,2012
290,Egbertville,214,2012
254,Richmond Town,780,2012
182,Neponsit,235,2012
222,Silver Lake,432,2012
77,Mill Island,641,2012
193,Belle Harbor,375,2012
218,Annadale,551,2012
196,Brookville,1313,2012
212,New Springville,533,2012
241,Butler Manor,297,2012
289,Sandy Ground,961,2012
242,Charleston,276,2012
23,Port Morris,628,2012
130,Battery Park City,659,2012
295,Lighthouse Hill,171,2012
13,City Island,573,2012
257,Concord,476,2012
36,Spuyten Duyvil,821,2012
282,Fulton Ferry,581,2012
288,Willowbrook,1011,2012
174,Broad Channel,408,2012
207,South Beach,442,2012
213,Travis,206,2012
291,Roxbury,64,2012
260,Howland Hook,42,2012
