,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,NEIGHBORHOOD,Crime_Index
10425,839.0,1925.0,300000,GRYMES HILL,4.575
10426,2352.0,1970.0,619000,HUGUENOT,5.507999999999999
10427,2500.0,1997.0,875000,HUGUENOT,5.507999999999999
10428,2580.0,1975.0,739999,HUGUENOT,5.507999999999999
10429,2380.0,1975.0,750000,HUGUENOT,5.507999999999999
10430,2120.0,1989.0,800000,HUGUENOT,5.507999999999999
10431,2812.0,1989.0,684264,HUGUENOT,5.507999999999999
10432,1720.0,2002.0,720000,HUGUENOT,5.507999999999999
10433,1720.0,2002.0,765000,HUGUENOT,5.507999999999999
10434,1720.0,2002.0,800000,HUGUENOT,5.507999999999999
10435,1320.0,1965.0,755000,HUGUENOT,5.507999999999999
10436,1296.0,1965.0,125000,HUGUENOT,5.507999999999999
10437,2000.0,1970.0,500000,HUGUENOT,5.507999999999999
10438,3392.0,1980.0,880000,HUGUENOT,5.507999999999999
10439,3078.0,1980.0,919000,HUGUENOT,5.507999999999999
10440,1130.0,1955.0,530000,HUGUENOT,5.507999999999999
10441,1969.0,1935.0,590000,HUGUENOT,5.507999999999999
10442,2017.0,1930.0,810000,HUGUENOT,5.507999999999999
10443,1865.0,1975.0,580000,HUGUENOT,5.507999999999999
10444,1016.0,1935.0,618000,HUGUENOT,5.507999999999999
10445,2002.0,1975.0,305000,HUGUENOT,5.507999999999999
10446,2600.0,1975.0,980000,HUGUENOT,5.507999999999999
10447,4088.0,1965.0,995000,HUGUENOT,5.507999999999999
10448,5184.0,1920.0,2150000,HUGUENOT,5.507999999999999
10449,2750.0,1920.0,750000,HUGUENOT,5.507999999999999
10450,2900.0,2002.0,850000,HUGUENOT,5.507999999999999
10451,1632.0,1985.0,595000,HUGUENOT,5.507999999999999
10452,1632.0,1985.0,705000,HUGUENOT,5.507999999999999
10453,1874.0,2018.0,829874,HUGUENOT,5.507999999999999
10454,2800.0,1991.0,775000,HUGUENOT,5.507999999999999
10455,1537.0,1962.0,589000,HUGUENOT,5.507999999999999
10456,3040.0,1979.0,900000,HUGUENOT,5.507999999999999
10457,640.0,1930.0,525000,HUGUENOT,5.507999999999999
10458,660.0,1950.0,530000,HUGUENOT,5.507999999999999
10459,1384.0,1925.0,484619,HUGUENOT,5.507999999999999
10460,3000.0,2002.0,917500,HUGUENOT,5.507999999999999
10461,1804.0,1955.0,720000,HUGUENOT,5.507999999999999
10462,1848.0,1970.0,643000,HUGUENOT,5.507999999999999
10463,2364.0,2004.0,580000,HUGUENOT,5.507999999999999
10464,1112.0,1955.0,620000,HUGUENOT,5.507999999999999
10465,2052.0,1976.0,625000,HUGUENOT,5.507999999999999
10466,2087.0,1976.0,615000,HUGUENOT,5.507999999999999
10467,1396.0,1970.0,410000,HUGUENOT,5.507999999999999
10468,1820.0,2006.0,666953,HUGUENOT,5.507999999999999
10469,2038.0,1974.0,685000,HUGUENOT,5.507999999999999
10470,2042.0,1970.0,640000,HUGUENOT,5.507999999999999
10471,2042.0,1970.0,704000,HUGUENOT,5.507999999999999
10472,2180.0,1970.0,685000,HUGUENOT,5.507999999999999
10473,2242.0,1970.0,630000,HUGUENOT,5.507999999999999
10474,2242.0,1970.0,620000,HUGUENOT,5.507999999999999
10475,2242.0,1975.0,645000,HUGUENOT,5.507999999999999
10476,960.0,1965.0,471500,HUGUENOT,5.507999999999999
10477,3456.0,1970.0,500000,HUGUENOT,5.507999999999999
10478,1040.0,1970.0,505000,HUGUENOT,5.507999999999999
10479,1880.0,1970.0,654100,HUGUENOT,5.507999999999999
10480,1820.0,1965.0,690000,HUGUENOT,5.507999999999999
10481,1820.0,1965.0,665000,HUGUENOT,5.507999999999999
10482,1182.0,1955.0,614900,HUGUENOT,5.507999999999999
10483,1182.0,1955.0,599000,HUGUENOT,5.507999999999999
10484,814.0,1960.0,473500,HUGUENOT,5.507999999999999
10485,704.0,1925.0,565000,HUGUENOT,5.507999999999999
10486,2815.0,1978.0,1400000,HUGUENOT,5.507999999999999
10487,2414.0,1975.0,950000,HUGUENOT,5.507999999999999
10488,720.0,1970.0,550000,HUGUENOT,5.507999999999999
10489,1480.0,1983.0,460000,HUGUENOT,5.507999999999999
10490,2307.0,1970.0,680000,HUGUENOT,5.507999999999999
10491,1120.0,1985.0,460000,HUGUENOT,5.507999999999999
10492,1120.0,1983.0,499900,HUGUENOT,5.507999999999999
10493,1480.0,1983.0,500000,HUGUENOT,5.507999999999999
10494,1668.0,1960.0,431160,HUGUENOT,5.507999999999999
10495,1440.0,1985.0,560000,HUGUENOT,5.507999999999999
10496,2376.0,1984.0,810000,HUGUENOT,5.507999999999999
10705,1200.0,2016.0,446058,MIDLAND BEACH,3.2940000000000005
10706,1200.0,2016.0,456198,MIDLAND BEACH,3.2940000000000005
10707,1200.0,2016.0,456300,MIDLAND BEACH,3.2940000000000005
10708,1200.0,2016.0,456300,MIDLAND BEACH,3.2940000000000005
10709,1200.0,2016.0,455286,MIDLAND BEACH,3.2940000000000005
10710,1200.0,2016.0,445146,MIDLAND BEACH,3.2940000000000005
10711,1200.0,2016.0,445146,MIDLAND BEACH,3.2940000000000005
10712,1200.0,2016.0,446058,MIDLAND BEACH,3.2940000000000005
10713,1200.0,2016.0,445146,MIDLAND BEACH,3.2940000000000005
10714,1200.0,2016.0,456199,MIDLAND BEACH,3.2940000000000005
10715,1200.0,2016.0,456198,MIDLAND BEACH,3.2940000000000005
10716,840.0,1915.0,330000,MIDLAND BEACH,3.2940000000000005
10717,2150.0,2004.0,666953,MIDLAND BEACH,3.2940000000000005
10718,1260.0,2011.0,660000,MIDLAND BEACH,3.2940000000000005
10719,1125.0,2017.0,554946,MIDLAND BEACH,3.2940000000000005
10720,1280.0,1945.0,377400,MIDLAND BEACH,3.2940000000000005
10721,936.0,1975.0,525000,MIDLAND BEACH,3.2940000000000005
10722,936.0,1970.0,510000,MIDLAND BEACH,3.2940000000000005
10723,1200.0,1965.0,425000,MIDLAND BEACH,3.2940000000000005
10724,1200.0,1965.0,550000,MIDLAND BEACH,3.2940000000000005
10725,1224.0,1978.0,300000,MIDLAND BEACH,3.2940000000000005
10726,1344.0,1970.0,605000,MIDLAND BEACH,3.2940000000000005
10727,2187.0,1970.0,560000,MIDLAND BEACH,3.2940000000000005
10728,924.0,1965.0,481450,MIDLAND BEACH,3.2940000000000005
10729,924.0,1965.0,450000,MIDLAND BEACH,3.2940000000000005
10730,1780.0,1997.0,585000,MIDLAND BEACH,3.2940000000000005
10731,1088.0,1985.0,498000,MIDLAND BEACH,3.2940000000000005
10732,1200.0,1971.0,570000,MIDLAND BEACH,3.2940000000000005
10733,2992.0,2011.0,750000,MIDLAND BEACH,3.2940000000000005
10734,432.0,1925.0,145000,MIDLAND BEACH,3.2940000000000005
10735,1600.0,1975.0,524500,MIDLAND BEACH,3.2940000000000005
10736,1536.0,1975.0,492000,MIDLAND BEACH,3.2940000000000005
10737,1536.0,1975.0,385000,MIDLAND BEACH,3.2940000000000005
10738,1536.0,1970.0,520000,MIDLAND BEACH,3.2940000000000005
10739,1598.0,1999.0,555000,MIDLAND BEACH,3.2940000000000005
10740,896.0,1970.0,538000,MIDLAND BEACH,3.2940000000000005
10741,896.0,1970.0,588000,MIDLAND BEACH,3.2940000000000005
10742,1580.0,2005.0,650000,MIDLAND BEACH,3.2940000000000005
10743,1192.0,1930.0,525000,MIDLAND BEACH,3.2940000000000005
10744,1200.0,2005.0,620000,MIDLAND BEACH,3.2940000000000005
10745,1920.0,1970.0,760000,MIDLAND BEACH,3.2940000000000005
10746,854.0,1950.0,365000,MIDLAND BEACH,3.2940000000000005
10747,1120.0,1920.0,527500,MIDLAND BEACH,3.2940000000000005
10748,1200.0,1960.0,520000,MIDLAND BEACH,3.2940000000000005
10749,1825.0,1985.0,525000,MIDLAND BEACH,3.2940000000000005
10750,1200.0,1979.0,540000,MIDLAND BEACH,3.2940000000000005
10751,1500.0,2003.0,566000,MIDLAND BEACH,3.2940000000000005
10752,1500.0,2003.0,578000,MIDLAND BEACH,3.2940000000000005
10753,1152.0,1980.0,600000,MIDLAND BEACH,3.2940000000000005
10754,1152.0,1980.0,530000,MIDLAND BEACH,3.2940000000000005
10755,1196.0,1975.0,530000,MIDLAND BEACH,3.2940000000000005
10756,1144.0,1963.0,650000,MIDLAND BEACH,3.2940000000000005
10757,1408.0,1980.0,507000,MIDLAND BEACH,3.2940000000000005
10758,1872.0,1980.0,262000,MIDLAND BEACH,3.2940000000000005
10759,2044.0,1982.0,555000,MIDLAND BEACH,3.2940000000000005
10760,1020.0,1992.0,485000,MIDLAND BEACH,3.2940000000000005
10761,1408.0,1975.0,579000,MIDLAND BEACH,3.2940000000000005
10762,1280.0,1975.0,380000,MIDLAND BEACH,3.2940000000000005
10763,1280.0,1975.0,553000,MIDLAND BEACH,3.2940000000000005
10764,1280.0,1975.0,570000,MIDLAND BEACH,3.2940000000000005
10765,1656.0,1975.0,619900,MIDLAND BEACH,3.2940000000000005
10766,588.0,1925.0,109512,MIDLAND BEACH,3.2940000000000005
10767,425.0,1931.0,111540,MIDLAND BEACH,3.2940000000000005
10768,896.0,1969.0,475000,MIDLAND BEACH,3.2940000000000005
10769,1280.0,1980.0,563710,MIDLAND BEACH,3.2940000000000005
10770,1728.0,2005.0,595000,MIDLAND BEACH,3.2940000000000005
10771,1024.0,1991.0,340000,MIDLAND BEACH,3.2940000000000005
10772,1200.0,1980.0,443800,MIDLAND BEACH,3.2940000000000005
10773,1980.0,1930.0,495000,MIDLAND BEACH,3.2940000000000005
10774,560.0,1950.0,174000,MIDLAND BEACH,3.2940000000000005
10775,1902.0,2005.0,418782,MIDLAND BEACH,3.2940000000000005
10776,1902.0,2005.0,496888,MIDLAND BEACH,3.2940000000000005
10777,1888.0,2017.0,646589,MIDLAND BEACH,3.2940000000000005
10778,1888.0,2017.0,646589,MIDLAND BEACH,3.2940000000000005
10779,1888.0,2017.0,639461,MIDLAND BEACH,3.2940000000000005
10780,1888.0,2017.0,631315,MIDLAND BEACH,3.2940000000000005
10781,1200.0,1960.0,514000,MIDLAND BEACH,3.2940000000000005
10782,1400.0,1996.0,430000,MIDLAND BEACH,3.2940000000000005
10783,1020.0,1935.0,130000,MIDLAND BEACH,3.2940000000000005
10784,1792.0,2017.0,590585,MIDLAND BEACH,3.2940000000000005
10785,1792.0,2017.0,580000,MIDLAND BEACH,3.2940000000000005
10786,1200.0,2004.0,625000,MIDLAND BEACH,3.2940000000000005
10787,1500.0,1930.0,275000,MIDLAND BEACH,3.2940000000000005
10788,2814.0,2017.0,743323,MIDLAND BEACH,3.2940000000000005
10789,2814.0,2017.0,752487,MIDLAND BEACH,3.2940000000000005
10790,1932.0,1965.0,693000,MIDLAND BEACH,3.2940000000000005
10791,1400.0,1985.0,560000,MIDLAND BEACH,3.2940000000000005
10792,960.0,1960.0,490000,MIDLAND BEACH,3.2940000000000005
10793,1829.0,2017.0,712775,MIDLAND BEACH,3.2940000000000005
10794,1829.0,2017.0,712775,MIDLAND BEACH,3.2940000000000005
10795,325.0,1920.0,175000,MIDLAND BEACH,3.2940000000000005
10796,672.0,1935.0,178080,MIDLAND BEACH,3.2940000000000005
10797,624.0,1935.0,335000,MIDLAND BEACH,3.2940000000000005
10798,1296.0,2001.0,525000,MIDLAND BEACH,3.2940000000000005
10799,1300.0,1990.0,525000,MIDLAND BEACH,3.2940000000000005
10800,1440.0,1945.0,341732,MIDLAND BEACH,3.2940000000000005
10801,1600.0,2001.0,500000,MIDLAND BEACH,3.2940000000000005
10802,900.0,1991.0,299900,MIDLAND BEACH,3.2940000000000005
10803,1300.0,2004.0,360000,MIDLAND BEACH,3.2940000000000005
10804,358.0,1925.0,221500,MIDLAND BEACH,3.2940000000000005
10805,360.0,1930.0,227000,MIDLAND BEACH,3.2940000000000005
10806,540.0,1930.0,112500,MIDLAND BEACH,3.2940000000000005
10807,540.0,1930.0,250000,MIDLAND BEACH,3.2940000000000005
10808,330.0,1930.0,235000,MIDLAND BEACH,3.2940000000000005
10809,1680.0,2007.0,534000,MIDLAND BEACH,3.2940000000000005
10810,416.0,1945.0,329000,MIDLAND BEACH,3.2940000000000005
10811,488.0,1920.0,210000,MIDLAND BEACH,3.2940000000000005
10812,1500.0,2011.0,260000,MIDLAND BEACH,3.2940000000000005
10813,1878.0,2017.0,605858,MIDLAND BEACH,3.2940000000000005
10814,630.0,1940.0,369702,MIDLAND BEACH,3.2940000000000005
10815,630.0,1940.0,199500,MIDLAND BEACH,3.2940000000000005
10816,600.0,1910.0,120000,MIDLAND BEACH,3.2940000000000005
10817,600.0,1910.0,145000,MIDLAND BEACH,3.2940000000000005
10818,1740.0,2017.0,504919,MIDLAND BEACH,3.2940000000000005
10819,1740.0,2017.0,501930,MIDLAND BEACH,3.2940000000000005
10820,1000.0,1925.0,485000,MIDLAND BEACH,3.2940000000000005
10821,1470.0,1999.0,465000,MIDLAND BEACH,3.2940000000000005
10822,1800.0,2004.0,650000,MIDLAND BEACH,3.2940000000000005
10823,560.0,1920.0,162000,MIDLAND BEACH,3.2940000000000005
10824,560.0,1920.0,157170,MIDLAND BEACH,3.2940000000000005
10825,1620.0,2012.0,538000,MIDLAND BEACH,3.2940000000000005
10826,1400.0,1989.0,280000,MIDLAND BEACH,3.2940000000000005
10827,700.0,1930.0,160000,MIDLAND BEACH,3.2940000000000005
10828,1140.0,1987.0,307000,MIDLAND BEACH,3.2940000000000005
10829,1316.0,1935.0,140000,MIDLAND BEACH,3.2940000000000005
10830,1000.0,1989.0,248000,MIDLAND BEACH,3.2940000000000005
10831,1244.0,2000.0,450000,MIDLAND BEACH,3.2940000000000005
10832,850.0,1935.0,160000,MIDLAND BEACH,3.2940000000000005
10833,1660.0,2007.0,670000,MIDLAND BEACH,3.2940000000000005
10834,375.0,1910.0,230000,MIDLAND BEACH,3.2940000000000005
10835,1800.0,2004.0,510000,MIDLAND BEACH,3.2940000000000005
10836,714.0,1925.0,415000,MIDLAND BEACH,3.2940000000000005
10837,1000.0,1991.0,251000,MIDLAND BEACH,3.2940000000000005
10838,1200.0,1991.0,369000,MIDLAND BEACH,3.2940000000000005
10839,1214.0,2017.0,600666,MIDLAND BEACH,3.2940000000000005
10840,1213.0,2017.0,598731,MIDLAND BEACH,3.2940000000000005
10841,1400.0,2003.0,535000,MIDLAND BEACH,3.2940000000000005
10842,1214.0,2017.0,549855,MIDLAND BEACH,3.2940000000000005
10843,1032.0,1940.0,420000,MIDLAND BEACH,3.2940000000000005
10844,1350.0,2003.0,610000,MIDLAND BEACH,3.2940000000000005
10845,678.0,1930.0,183285,MIDLAND BEACH,3.2940000000000005
10846,1480.0,2010.0,265000,MIDLAND BEACH,3.2940000000000005
10847,1774.0,2000.0,580000,MIDLAND BEACH,3.2940000000000005
10848,351.0,1925.0,202800,MIDLAND BEACH,3.2940000000000005
10849,1965.0,2000.0,520000,MIDLAND BEACH,3.2940000000000005
10850,1200.0,1931.0,295000,MIDLAND BEACH,3.2940000000000005
10851,2047.0,2016.0,580402,MIDLAND BEACH,3.2940000000000005
10852,1660.0,2004.0,538000,MIDLAND BEACH,3.2940000000000005
10853,1198.0,2017.0,575311,MIDLAND BEACH,3.2940000000000005
10854,2210.0,2017.0,636305,MIDLAND BEACH,3.2940000000000005
10855,2208.0,2017.0,656669,MIDLAND BEACH,3.2940000000000005
10856,1200.0,2003.0,599999,MIDLAND BEACH,3.2940000000000005
10857,1995.0,1905.0,577981,MIDLAND BEACH,3.2940000000000005
10858,1995.0,1905.0,243360,MIDLAND BEACH,3.2940000000000005
10859,2620.0,2016.0,759054,MIDLAND BEACH,3.2940000000000005
10860,2620.0,2016.0,763586,MIDLAND BEACH,3.2940000000000005
10861,1344.0,1975.0,512500,MIDLAND BEACH,3.2940000000000005
10862,1120.0,1970.0,520000,MIDLAND BEACH,3.2940000000000005
10863,1120.0,1970.0,475000,MIDLAND BEACH,3.2940000000000005
10864,1088.0,1920.0,330000,MIDLAND BEACH,3.2940000000000005
10865,1622.0,2018.0,595676,MIDLAND BEACH,3.2940000000000005
10866,1422.0,2018.0,596695,MIDLAND BEACH,3.2940000000000005
10867,1422.0,2018.0,590585,MIDLAND BEACH,3.2940000000000005
10868,1622.0,2018.0,600768,MIDLAND BEACH,3.2940000000000005
10869,1755.0,1925.0,225000,NEW BRIGHTON,3.222
10870,2600.0,1920.0,749000,NEW BRIGHTON,3.222
10871,1344.0,1920.0,490000,NEW BRIGHTON,3.222
10872,2241.0,1930.0,860000,NEW BRIGHTON,3.222
10873,1536.0,1925.0,510000,NEW BRIGHTON,3.222
10874,1316.0,2005.0,400000,NEW BRIGHTON,3.222
10875,1660.0,1920.0,415000,NEW BRIGHTON,3.222
10876,1502.0,1920.0,260000,NEW BRIGHTON,3.222
10877,1227.0,1901.0,307236,NEW BRIGHTON,3.222
10878,1355.0,1920.0,308000,NEW BRIGHTON,3.222
10879,1488.0,2017.0,485000,NEW BRIGHTON,3.222
10880,1149.0,1925.0,390000,NEW BRIGHTON,3.222
10881,2052.0,1925.0,482500,NEW BRIGHTON,3.222
10882,1592.0,1910.0,544000,NEW BRIGHTON,3.222
10883,1644.0,1910.0,530000,NEW BRIGHTON,3.222
10884,1434.0,1910.0,270000,NEW BRIGHTON,3.222
10885,736.0,1905.0,365000,NEW BRIGHTON,3.222
10886,1312.0,1910.0,430000,NEW BRIGHTON,3.222
10887,2393.0,1910.0,455000,NEW BRIGHTON,3.222
10888,1768.0,1930.0,385000,NEW BRIGHTON,3.222
10889,1144.0,1901.0,355000,NEW BRIGHTON,3.222
10890,2072.0,2018.0,697501,NEW BRIGHTON,3.222
10891,1540.0,1991.0,450000,NEW BRIGHTON,3.222
10892,1125.0,1991.0,371000,NEW BRIGHTON,3.222
10893,1920.0,2001.0,402500,NEW BRIGHTON,3.222
10894,831.0,1920.0,193674,NEW BRIGHTON,3.222
10895,1132.0,1930.0,550000,NEW BRIGHTON,3.222
10896,951.0,1920.0,260000,NEW BRIGHTON,3.222
10897,2028.0,1920.0,344760,NEW BRIGHTON,3.222
10898,1240.0,1943.0,350000,NEW BRIGHTON,3.222
10899,1330.0,1993.0,330000,NEW BRIGHTON,3.222
10900,1190.0,1998.0,425000,NEW BRIGHTON,3.222
10901,1800.0,1998.0,275355,NEW BRIGHTON,3.222
10902,1800.0,1998.0,489900,NEW BRIGHTON,3.222
10903,1800.0,1997.0,478000,NEW BRIGHTON,3.222
10904,1802.0,1997.0,440000,NEW BRIGHTON,3.222
10905,1360.0,1899.0,247500,NEW BRIGHTON,3.222
10906,654.0,2008.0,179500,NEW BRIGHTON,3.222
10907,2200.0,2018.0,695973,NEW BRIGHTON,3.222
10908,1176.0,2004.0,330000,NEW BRIGHTON,3.222
10909,1176.0,2004.0,286659,NEW BRIGHTON,3.222
10910,1596.0,1990.0,375000,NEW BRIGHTON,3.222
10911,1460.0,1945.0,510000,NEW DORP,4.638
10912,1914.0,1945.0,235000,NEW DORP,4.638
10913,1057.0,1930.0,535000,NEW DORP,4.638
10914,1552.0,1950.0,740000,NEW DORP,4.638
10915,836.0,1960.0,650000,NEW DORP,4.638
10916,1145.0,1925.0,650000,NEW DORP,4.638
10917,1236.0,1945.0,700000,NEW DORP,4.638
10918,864.0,1965.0,560000,NEW DORP,4.638
10919,976.0,1935.0,555000,NEW DORP,4.638
10920,1280.0,1975.0,450000,NEW DORP,4.638
10921,1568.0,1960.0,564000,NEW DORP,4.638
10922,672.0,1960.0,625000,NEW DORP,4.638
10923,1369.0,1920.0,461840,NEW DORP,4.638
10924,1120.0,1950.0,610000,NEW DORP,4.638
10925,1092.0,1950.0,523000,NEW DORP,4.638
10926,1170.0,1950.0,810000,NEW DORP,4.638
10927,1296.0,1950.0,640000,NEW DORP,4.638
10928,1685.0,1940.0,875000,NEW DORP,4.638
10929,1295.0,1945.0,678000,NEW DORP,4.638
10930,1196.0,1965.0,590000,NEW DORP,4.638
10931,1200.0,1994.0,550000,NEW DORP,4.638
10932,1720.0,1994.0,655000,NEW DORP,4.638
10933,550.0,1935.0,400000,NEW DORP,4.638
10934,1680.0,1999.0,650000,NEW DORP,4.638
10935,1680.0,1989.0,510000,NEW DORP,4.638
10936,1280.0,1999.0,520000,NEW DORP,4.638
10937,864.0,1965.0,392000,NEW DORP,4.638
10938,1720.0,1989.0,550000,NEW DORP,4.638
10939,1580.0,2017.0,712775,NEW DORP,4.638
10940,1580.0,2017.0,712775,NEW DORP,4.638
10941,1300.0,1992.0,580000,NEW DORP,4.638
10942,1200.0,2003.0,580000,NEW DORP,4.638
10943,720.0,1935.0,355000,NEW DORP,4.638
10944,1280.0,2007.0,649000,NEW DORP,4.638
10945,1530.0,2006.0,670000,NEW DORP,4.638
10946,2200.0,2006.0,640000,NEW DORP,4.638
10947,1200.0,1970.0,560000,NEW DORP,4.638
10948,960.0,1960.0,325000,NEW DORP,4.638
10949,1242.0,2000.0,449000,NEW DORP,4.638
10950,1170.0,1970.0,540000,NEW DORP,4.638
10951,960.0,1960.0,560000,NEW DORP,4.638
10952,420.0,1930.0,345000,NEW DORP,4.638
10953,1280.0,2006.0,560000,NEW DORP,4.638
10954,1600.0,1996.0,550000,NEW DORP,4.638
10955,1170.0,1960.0,530000,NEW DORP,4.638
10956,1732.0,1970.0,580000,NEW DORP,4.638
10957,1873.0,1960.0,560000,NEW DORP,4.638
10958,1873.0,1960.0,675000,NEW DORP,4.638
10959,1873.0,1965.0,628000,NEW DORP,4.638
10960,1873.0,1965.0,560000,NEW DORP,4.638
10961,1050.0,1955.0,552000,NEW DORP,4.638
10962,1886.0,1925.0,550000,NEW DORP,4.638
10963,1812.0,1925.0,650000,NEW DORP,4.638
10964,1248.0,1920.0,700000,NEW DORP,4.638
10965,1650.0,1945.0,646900,NEW DORP,4.638
10966,1040.0,1945.0,585000,NEW DORP,4.638
10967,1144.0,1945.0,625000,NEW DORP,4.638
10968,1321.0,1950.0,605000,NEW DORP,4.638
10969,1848.0,1925.0,715000,NEW DORP,4.638
10970,1248.0,1950.0,658000,NEW DORP,4.638
10971,1230.0,1955.0,550000,NEW DORP,4.638
10972,960.0,1950.0,660000,NEW DORP,4.638
10973,1058.0,1960.0,497500,NEW DORP,4.638
10974,945.0,1960.0,425000,NEW DORP,4.638
10975,1056.0,1960.0,625000,NEW DORP,4.638
10976,1200.0,1995.0,595000,NEW DORP,4.638
10977,1200.0,1995.0,525000,NEW DORP,4.638
10978,1160.0,1950.0,664000,NEW DORP,4.638
10979,3000.0,1981.0,750000,NEW DORP,4.638
10980,1040.0,1960.0,562500,NEW DORP,4.638
10981,900.0,1960.0,699900,NEW DORP,4.638
10982,2274.0,1960.0,712000,NEW DORP,4.638
10983,984.0,1965.0,540000,NEW DORP,4.638
11083,1574.0,2004.0,675000,NEW SPRINGVILLE,4.196000000000001
11084,1800.0,2004.0,605000,NEW SPRINGVILLE,4.196000000000001
11085,1856.0,2014.0,640000,NEW SPRINGVILLE,4.196000000000001
11086,1925.0,2014.0,635000,NEW SPRINGVILLE,4.196000000000001
11087,1550.0,2013.0,634900,NEW SPRINGVILLE,4.196000000000001
11088,1925.0,2014.0,610000,NEW SPRINGVILLE,4.196000000000001
11089,1944.0,1988.0,445000,NEW SPRINGVILLE,4.196000000000001
11090,2020.0,1988.0,570000,NEW SPRINGVILLE,4.196000000000001
11091,1600.0,2001.0,570000,NEW SPRINGVILLE,4.196000000000001
11092,1600.0,2000.0,444000,NEW SPRINGVILLE,4.196000000000001
11093,1944.0,1988.0,404250,NEW SPRINGVILLE,4.196000000000001
11094,1300.0,1970.0,535000,NEW SPRINGVILLE,4.196000000000001
11095,1424.0,1983.0,480000,NEW SPRINGVILLE,4.196000000000001
11096,2028.0,1997.0,585000,NEW SPRINGVILLE,4.196000000000001
11097,1230.0,1997.0,255500,NEW SPRINGVILLE,4.196000000000001
11098,2028.0,1997.0,615000,NEW SPRINGVILLE,4.196000000000001
11099,1564.0,1980.0,570000,NEW SPRINGVILLE,4.196000000000001
11100,1080.0,1980.0,515000,NEW SPRINGVILLE,4.196000000000001
11101,1400.0,2004.0,588888,NEW SPRINGVILLE,4.196000000000001
11102,1288.0,1975.0,594900,NEW SPRINGVILLE,4.196000000000001
11103,1528.0,1975.0,563000,NEW SPRINGVILLE,4.196000000000001
11104,1200.0,1994.0,410000,NEW SPRINGVILLE,4.196000000000001
11105,432.0,1987.0,225500,NEW SPRINGVILLE,4.196000000000001
11106,1040.0,1987.0,438888,NEW SPRINGVILLE,4.196000000000001
11107,2590.0,1985.0,728000,NEW SPRINGVILLE,4.196000000000001
11108,2390.0,1985.0,658888,NEW SPRINGVILLE,4.196000000000001
11109,2442.0,1985.0,690000,NEW SPRINGVILLE,4.196000000000001
11110,1772.0,2011.0,660000,NEW SPRINGVILLE,4.196000000000001
11111,2422.0,1981.0,689998,NEW SPRINGVILLE,4.196000000000001
11112,1772.0,2012.0,739998,NEW SPRINGVILLE,4.196000000000001
11113,1572.0,2012.0,735000,NEW SPRINGVILLE,4.196000000000001
11114,1160.0,1993.0,339900,NEW SPRINGVILLE,4.196000000000001
11115,1410.0,1980.0,639000,NEW SPRINGVILLE,4.196000000000001
11116,1331.0,1980.0,620000,NEW SPRINGVILLE,4.196000000000001
11117,2000.0,1987.0,445000,NEW SPRINGVILLE,4.196000000000001
11118,2000.0,1987.0,390000,NEW SPRINGVILLE,4.196000000000001
11119,2000.0,1987.0,330000,NEW SPRINGVILLE,4.196000000000001
11120,2581.0,1985.0,690000,NEW SPRINGVILLE,4.196000000000001
11121,2615.0,1985.0,685000,NEW SPRINGVILLE,4.196000000000001
11122,2080.0,1980.0,588000,NEW SPRINGVILLE,4.196000000000001
11123,2080.0,1980.0,503958,NEW SPRINGVILLE,4.196000000000001
11124,2128.0,1983.0,643000,NEW SPRINGVILLE,4.196000000000001
11125,2128.0,1980.0,650000,NEW SPRINGVILLE,4.196000000000001
11126,2128.0,1980.0,635000,NEW SPRINGVILLE,4.196000000000001
11127,1868.0,1980.0,600000,NEW SPRINGVILLE,4.196000000000001
11128,1440.0,1994.0,568000,NEW SPRINGVILLE,4.196000000000001
11129,1200.0,1995.0,495000,NEW SPRINGVILLE,4.196000000000001
11130,2500.0,1984.0,699000,NEW SPRINGVILLE,4.196000000000001
11131,2049.0,1984.0,678000,NEW SPRINGVILLE,4.196000000000001
11132,3080.0,1984.0,685000,NEW SPRINGVILLE,4.196000000000001
11133,1452.0,1980.0,420810,NEW SPRINGVILLE,4.196000000000001
11134,1452.0,1980.0,357904,NEW SPRINGVILLE,4.196000000000001
11135,1452.0,1980.0,637500,NEW SPRINGVILLE,4.196000000000001
11136,2364.0,1984.0,700000,NEW SPRINGVILLE,4.196000000000001
11137,1624.0,1980.0,618500,NEW SPRINGVILLE,4.196000000000001
11138,1796.0,1985.0,567000,NEW SPRINGVILLE,4.196000000000001
11139,1056.0,1975.0,536000,NEW SPRINGVILLE,4.196000000000001
11140,2088.0,1970.0,660000,NEW SPRINGVILLE,4.196000000000001
11141,1140.0,1995.0,655000,NEW SPRINGVILLE,4.196000000000001
11142,2142.0,1996.0,642000,NEW SPRINGVILLE,4.196000000000001
11143,1760.0,1970.0,580000,NEW SPRINGVILLE,4.196000000000001
11144,2420.0,1970.0,672000,NEW SPRINGVILLE,4.196000000000001
11145,2248.0,1982.0,610000,NEW SPRINGVILLE,4.196000000000001
11146,2248.0,1982.0,680000,NEW SPRINGVILLE,4.196000000000001
11147,2087.0,1985.0,650000,NEW SPRINGVILLE,4.196000000000001
11148,2087.0,1985.0,520000,NEW SPRINGVILLE,4.196000000000001
11149,1880.0,1982.0,648000,NEW SPRINGVILLE,4.196000000000001
11150,1456.0,1982.0,559900,NEW SPRINGVILLE,4.196000000000001
