nbhd,year,average_sale_price,transaction_volume,property_count
ST. GEORGE,2004,865281.7804878049,41,23
ST. GEORGE,2005,943030.7692307692,39,23
ST. GEORGE,2006,557356.9444444445,36,22
ST. GEORGE,2007,639702.1739130435,23,13
ST. GEORGE,2008,484684.07692307694,26,15
ST. GEORGE,2009,407434.5,12,5
ST. GEORGE,2010,346100.0,10,9
ST. GEORGE,2011,910763.6363636364,11,5
ST. GEORGE,2012,312699.78571428574,28,26
ST. GEORGE,2013,400303.4761904762,42,40
ST. GEORGE,2014,495748.26086956525,23,13
ST. GEORGE,2015,839391.291262136,103,97
ST. GEORGE,2016,519774.3703703704,27,16
ST. GEORGE,2017,795910.7142857143,28,19
ST. GEORGE,2018,1455807.6923076923,26,21
STAPLETON,2003,221670.79144385026,187,168
STAPLETON,2004,261591.61256544502,191,170
STAPLETON,2005,341133.32558139536,172,162
STAPLETON,2006,395730.44852941175,136,126
STAPLETON,2007,540790.4202898551,69,69
STAPLETON,2008,333864.59523809527,84,75
STAPLETON,2009,257598.27659574468,47,43
STAPLETON,2010,230384.3962264151,53,48
STAPLETON,2011,345711.9318181818,44,43
STAPLETON,2012,711870.8571428572,35,35
STAPLETON,2013,340472.0,70,65
STAPLETON,2014,315569.76056338026,71,70
STAPLETON,2015,349020.8243243243,74,72
STAPLETON,2016,379006.7804878049,82,76
STAPLETON,2017,494931.97530864197,81,76
STAPLETON,2018,483953.4285714286,119,112
SUNNYSIDE,2003,359140.1282051282,78,78
SUNNYSIDE,2003,340703.9865319865,297,166
SUNNYSIDE,2004,450318.1774744027,293,149
SUNNYSIDE,2004,375792.49206349207,63,62
SUNNYSIDE,2005,432302.0131147541,305,163
SUNNYSIDE,2005,401098.9696969697,66,65
SUNNYSIDE,2006,768267.849122807,285,171
SUNNYSIDE,2006,471904.5333333333,45,45
SUNNYSIDE,2007,626644.2093023256,258,153
SUNNYSIDE,2007,433949.95238095237,42,41
SUNNYSIDE,2008,631658.6533333333,225,134
SUNNYSIDE,2008,428480.1875,32,31
SUNNYSIDE,2009,440039.756097561,41,41
SUNNYSIDE,2009,399340.91791044775,134,88
SUNNYSIDE,2010,514124.3157894737,95,78
SUNNYSIDE,2010,423183.5,40,40
SUNNYSIDE,2011,630653.1818181818,22,22
SUNNYSIDE,2011,511738.1550387597,129,93
SUNNYSIDE,2012,590898.834532374,139,94
SUNNYSIDE,2012,491335.09375,32,32
SUNNYSIDE,2013,1038807.0825688073,218,152
SUNNYSIDE,2013,457415.78846153844,52,52
SUNNYSIDE,2014,871877.8894472362,199,124
SUNNYSIDE,2014,413304.4,35,34
SUNNYSIDE,2015,929600.6733668342,199,129
SUNNYSIDE,2015,471471.4418604651,43,42
SUNNYSIDE,2016,1186340.037914692,211,128
SUNNYSIDE,2016,455557.02222222224,45,45
SUNNYSIDE,2017,804420.9222222222,180,115
SUNNYSIDE,2017,529588.8157894737,38,38
SUNNYSIDE,2018,1073598.3051948051,154,105
SUNNYSIDE,2018,588500.7333333333,45,44
SUNSET PARK,2003,496768.13103448274,580,543
SUNSET PARK,2004,533208.5540123457,648,614
SUNSET PARK,2005,658827.6899488927,587,554
SUNSET PARK,2006,883038.0607966457,477,452
SUNSET PARK,2007,696270.2893309223,553,490
SUNSET PARK,2008,727397.9233791749,509,491
SUNSET PARK,2009,596916.6621621621,370,363
SUNSET PARK,2010,610087.5079787234,376,363
SUNSET PARK,2011,735170.5372340425,376,362
SUNSET PARK,2012,743854.474040632,443,422
SUNSET PARK,2013,1101525.6726907631,498,468
SUNSET PARK,2014,1118476.4829157176,439,416
SUNSET PARK,2015,1563431.636803874,413,390
SUNSET PARK,2016,1240411.637755102,392,365
SUNSET PARK,2017,1600850.1605263157,380,364
SUNSET PARK,2018,1408082.4451038577,337,323
THEATER DISTRICT,2003,1595956.9740840036,1119,892
THEATER DISTRICT,2004,1936104.8369266954,2551,832
THEATER DISTRICT,2005,1021664.3534526854,3910,865
THEATER DISTRICT,2006,2447073.015678694,4656,1479
THEATER DISTRICT,2007,3879230.2464994164,3428,1309
THEATER DISTRICT,2008,944320.8915906788,3948,1177
THEATER DISTRICT,2009,1155241.3423768799,3391,681
THEATER DISTRICT,2010,587420.747249869,3818,767
THEATER DISTRICT,2011,1137497.9956803457,3704,808
THEATER DISTRICT,2012,1645497.3457158352,3688,877
THEATER DISTRICT,2013,1784005.63727618,3686,929
THEATER DISTRICT,2014,2809283.68073331,2891,825
THEATER DISTRICT,2015,2506259.725422833,3784,654
THEATER DISTRICT,2016,2835472.2455319148,2350,588
THEATER DISTRICT,2017,4419616.27480916,655,510
THEATER DISTRICT,2018,11430675.917431192,545,433
THROGS NECK,2003,330471.9054878049,328,318
THROGS NECK,2004,391771.83922829584,311,292
THROGS NECK,2005,453371.4503311258,302,284
THROGS NECK,2006,522357.53649635037,274,268
THROGS NECK,2007,471523.05147058825,272,260
THROGS NECK,2008,531917.0256410256,156,153
THROGS NECK,2009,408578.953125,128,126
THROGS NECK,2010,385304.71527777775,144,134
THROGS NECK,2011,606678.6283783783,148,144
THROGS NECK,2012,378227.17647058825,136,133
THROGS NECK,2013,394347.7417218543,151,145
THROGS NECK,2014,487616.3594771242,153,148
THROGS NECK,2015,470192.41397849465,186,182
THROGS NECK,2016,442913.4891774892,231,218
THROGS NECK,2017,530856.0947712419,306,264
THROGS NECK,2018,515873.7814814815,270,236
TODT HILL,2003,1081349.2083333333,48,47
TODT HILL,2004,1173126.5,42,41
TODT HILL,2005,1331800.111111111,27,27
TODT HILL,2006,1530832.2647058824,34,33
TODT HILL,2007,1608500.5862068965,29,27
TODT HILL,2008,1201785.7142857143,14,14
TODT HILL,2009,990945.9,20,20
TODT HILL,2010,1265770.8333333333,24,23
TODT HILL,2011,1502500.0,10,10
TODT HILL,2012,1369573.6,30,29
TODT HILL,2013,1181168.0,25,24
TODT HILL,2014,1180968.75,32,30
TODT HILL,2015,1368500.0,19,19
TODT HILL,2016,1701851.7777777778,27,27
TODT HILL,2017,1213438.8055555555,36,31
TODT HILL,2018,1491759.962962963,27,26
TOMPKINSVILLE,2003,242892.28,75,71
TOMPKINSVILLE,2004,306250.65789473685,76,75
TOMPKINSVILLE,2005,357694.5263157895,57,55
TOMPKINSVILLE,2006,504074.9811320755,53,49
TOMPKINSVILLE,2007,410930.26785714284,56,55
TOMPKINSVILLE,2008,310413.8043478261,46,45
TOMPKINSVILLE,2009,305365.4,30,26
TOMPKINSVILLE,2010,335621.69444444444,36,35
TOMPKINSVILLE,2011,260850.77272727274,22,21
TOMPKINSVILLE,2012,225798.5357142857,28,26
TOMPKINSVILLE,2013,307871.42424242425,33,32
TOMPKINSVILLE,2014,355519.17391304346,23,21
TOMPKINSVILLE,2015,378107.4358974359,39,36
TOMPKINSVILLE,2016,419601.8387096774,31,30
TOMPKINSVILLE,2017,398325.641025641,39,38
TOMPKINSVILLE,2018,462519.1904761905,42,41
TOTTENVILLE,2003,467905.98713826365,311,302
TOTTENVILLE,2004,527323.0106007067,283,271
TOTTENVILLE,2005,582499.3067729083,251,248
TOTTENVILLE,2006,578849.2052401747,229,227
TOTTENVILLE,2007,572627.6790123457,162,159
TOTTENVILLE,2008,522627.2611464968,157,152
TOTTENVILLE,2009,567658.0775193798,129,126
TOTTENVILLE,2010,537256.1965811966,117,117
TOTTENVILLE,2011,527115.5263157894,95,94
TOTTENVILLE,2012,528263.6034482758,116,115
TOTTENVILLE,2013,549273.4028776978,139,138
TOTTENVILLE,2014,745235.4518518519,135,134
TOTTENVILLE,2015,592733.3379310345,145,141
TOTTENVILLE,2016,608858.2970297029,202,197
TOTTENVILLE,2017,698852.5469613259,181,177
TOTTENVILLE,2018,690005.1921182266,203,197
TREMONT,2003,413558.41791044775,134,118
TREMONT,2004,566149.8092783506,194,154
TREMONT,2005,569803.44,150,131
TREMONT,2006,606054.8321678322,143,134
TREMONT,2007,969631.7633587787,131,120
TREMONT,2008,695646.3555555556,90,86
TREMONT,2009,627903.8392857143,56,48
TREMONT,2010,978054.8524590164,61,58
TREMONT,2011,1453622.1964285714,56,55
TREMONT,2012,504825.4029850746,67,59
TREMONT,2013,1229585.4444444445,72,65
TREMONT,2014,1798669.0833333333,96,88
TREMONT,2015,1332723.6603773586,106,90
TREMONT,2016,1161831.0104166667,96,87
TREMONT,2017,1248520.2254901961,102,87
TREMONT,2018,1476076.780487805,123,109
TRIBECA,2003,1568142.3983286908,359,332
TRIBECA,2004,1588656.4354166666,480,435
TRIBECA,2005,2536559.61627907,430,404
TRIBECA,2006,2421487.561111111,360,339
TRIBECA,2007,5546533.074626866,603,566
TRIBECA,2008,2323076.6921898928,653,634
TRIBECA,2009,2335434.4191616764,334,324
TRIBECA,2010,2639489.7214854113,377,372
TRIBECA,2011,2187203.2231759657,466,451
TRIBECA,2012,3145045.870020964,477,441
TRIBECA,2013,3779745.391465677,539,509
TRIBECA,2014,3158048.98028169,355,343
TRIBECA,2015,3027382.6326923077,520,510
TRIBECA,2016,7987758.76201373,437,429
TRIBECA,2017,3969566.891025641,468,458
TRIBECA,2018,5830373.544502618,382,375
TWO BRIDGES,2003,1173753.3364485982,107,104
TWO BRIDGES,2004,2601262.7,70,64
TWO BRIDGES,2005,2599668.6129032257,31,30
TWO BRIDGES,2006,3446631.28,25,25
TWO BRIDGES,2007,3146971.2807017546,57,52
TWO BRIDGES,2008,2758850.4520547944,73,73
TWO BRIDGES,2009,896798.9154929577,71,71
TWO BRIDGES,2010,1246181.447761194,67,66
TWO BRIDGES,2011,6429458.823529412,17,16
TWO BRIDGES,2012,19277903.722222224,54,52
TWO BRIDGES,2013,3455654.1578947366,38,36
TWO BRIDGES,2014,13180938.866666667,60,55
TWO BRIDGES,2015,2965954.904761905,63,45
TWO BRIDGES,2016,2791699.0763358776,131,37
TWO BRIDGES,2017,1845929.3383458646,133,63
TWO BRIDGES,2018,3482598.1555555556,90,35
UPPER EAST SIDE,2003,1003684.7443592552,4565,2578
UPPER EAST SIDE,2004,1746017.6465408804,4770,2219
UPPER EAST SIDE,2005,1948961.8745746233,4114,1979
UPPER EAST SIDE,2006,1815668.4898518925,3646,1867
UPPER EAST SIDE,2007,2136121.6047160244,3944,2019
UPPER EAST SIDE,2008,2679201.2242466714,2854,1595
UPPER EAST SIDE,2009,1895375.7613055445,2543,1575
UPPER EAST SIDE,2010,2249929.1160853724,1921,1481
UPPER EAST SIDE,2011,2227560.8964113947,2703,1466
UPPER EAST SIDE,2012,2348463.7222562847,3262,1723
UPPER EAST SIDE,2013,2096464.999726776,3660,1826
UPPER EAST SIDE,2014,3199563.512774271,3327,1697
UPPER EAST SIDE,2015,2644439.8375074537,3354,1663
UPPER EAST SIDE,2016,2517148.065262431,2896,1625
UPPER EAST SIDE,2017,2420063.408522151,2957,1586
UPPER EAST SIDE,2018,2825905.741897696,2561,1376
UPPER WEST SIDE,2003,918428.9675243567,4003,2256
UPPER WEST SIDE,2004,1174982.612250128,3902,1921
UPPER WEST SIDE,2005,1799868.5149313963,3717,2066
UPPER WEST SIDE,2006,1464647.0118531368,3459,1943
UPPER WEST SIDE,2007,1771028.1605764283,3886,2323
UPPER WEST SIDE,2008,1944454.8312481816,3437,2292
UPPER WEST SIDE,2009,1408591.352225021,2382,1506
UPPER WEST SIDE,2010,1783669.735251097,2051,1659
UPPER WEST SIDE,2011,1955213.8645914397,2570,1562
UPPER WEST SIDE,2012,2128065.657813039,2899,1700
UPPER WEST SIDE,2013,2029338.1752610966,3064,1793
UPPER WEST SIDE,2014,2056879.6277855153,2872,1657
UPPER WEST SIDE,2015,2841937.077687776,2716,1649
UPPER WEST SIDE,2016,2412613.6284501064,2355,1359
UPPER WEST SIDE,2017,2422195.971050455,2418,1477
UPPER WEST SIDE,2018,3575106.102095408,2243,1375
VAN CORTLANDT PARK,2003,124875.0,4,1
VAN CORTLANDT PARK,2004,729611.1111111111,9,3
VAN CORTLANDT PARK,2005,189666.66666666666,6,1
VAN CORTLANDT PARK,2006,238666.66666666666,3,1
VAN CORTLANDT PARK,2007,247875.0,8,1
VAN CORTLANDT PARK,2008,1224305.1666666667,6,3
VAN CORTLANDT PARK,2009,265000.0,1,1
VAN CORTLANDT PARK,2010,291000.0,2,1
VAN CORTLANDT PARK,2011,189000.0,5,1
VAN CORTLANDT PARK,2012,179687.5,4,1
VAN CORTLANDT PARK,2013,219875.0,4,2
VAN CORTLANDT PARK,2014,211750.0,4,1
VAN CORTLANDT PARK,2015,320411.0,4,2
VAN CORTLANDT PARK,2016,215625.0,4,1
VAN CORTLANDT PARK,2017,164966.66666666666,3,1
VAN CORTLANDT PARK,2018,194875.0,4,1
WAKEFIELD,2003,286616.1456692913,254,244
WAKEFIELD,2004,387552.81677018636,322,301
WAKEFIELD,2005,442859.9003690037,271,260
WAKEFIELD,2006,423395.96078431373,255,228
WAKEFIELD,2007,590564.5474137932,232,223
WAKEFIELD,2008,694966.7846153846,130,125
WAKEFIELD,2009,421265.4426229508,122,111
WAKEFIELD,2010,472939.3783783784,111,105
WAKEFIELD,2011,587781.4684684685,111,106
WAKEFIELD,2012,507491.5,96,89
WAKEFIELD,2013,412965.6608695652,115,107
WAKEFIELD,2014,507378.9603174603,126,117
WAKEFIELD,2015,596598.9074074074,162,155
WAKEFIELD,2016,557559.915,200,185
WAKEFIELD,2017,554707.5977011494,174,160
WAKEFIELD,2018,623965.2147239264,163,154
WASHINGTON HEIGHTS,2003,670646.5157894737,475,191
WASHINGTON HEIGHTS,2004,997042.3333333334,537,236
WASHINGTON HEIGHTS,2005,1057761.1075085325,586,287
WASHINGTON HEIGHTS,2006,1255045.6072106261,527,175
WASHINGTON HEIGHTS,2007,1705082.1014760148,542,206
WASHINGTON HEIGHTS,2008,1075803.8377088306,419,194
WASHINGTON HEIGHTS,2009,666187.5798319328,238,122
WASHINGTON HEIGHTS,2010,1375110.6590909092,176,121
WASHINGTON HEIGHTS,2011,981185.1739130435,276,158
WASHINGTON HEIGHTS,2012,1681288.6331521738,368,198
WASHINGTON HEIGHTS,2013,1585803.793548387,465,191
WASHINGTON HEIGHTS,2014,1744633.8563535912,543,273
WASHINGTON HEIGHTS,2015,1968166.4514038877,463,223
WASHINGTON HEIGHTS,2016,2539691.473429952,414,201
WASHINGTON HEIGHTS,2017,1906947.5441595442,351,171
WASHINGTON HEIGHTS,2018,1727953.2327586208,348,154
WEST BRIGHTON,2003,278156.4409937888,483,425
WEST BRIGHTON,2004,331003.6619144603,491,446
WEST BRIGHTON,2005,377267.44675925927,432,403
WEST BRIGHTON,2006,462311.88857938716,359,337
WEST BRIGHTON,2007,422862.8098591549,284,254
WEST BRIGHTON,2008,375172.60583941604,274,232
WEST BRIGHTON,2009,310505.6079295154,227,195
WEST BRIGHTON,2010,360990.10714285716,224,206
WEST BRIGHTON,2011,377308.4266666667,150,137
WEST BRIGHTON,2012,388437.3155080214,187,162
WEST BRIGHTON,2013,323717.30212765955,235,205
WEST BRIGHTON,2014,504475.0046082949,217,192
WEST BRIGHTON,2015,384324.1711711712,222,198
WEST BRIGHTON,2016,452262.950310559,322,292
WEST BRIGHTON,2017,447800.0369230769,325,303
WEST BRIGHTON,2018,482082.87328767125,292,265
WEST FARMS,2003,302656.7981651376,109,97
WEST FARMS,2004,668225.6404494382,89,75
WEST FARMS,2005,519057.0540540541,111,100
WEST FARMS,2006,607989.1603773584,106,95
WEST FARMS,2007,834275.5194805195,77,72
WEST FARMS,2008,682037.8936170213,47,44
WEST FARMS,2009,523410.0540540541,37,32
WEST FARMS,2010,651881.975,40,37
WEST FARMS,2011,471504.0,30,30
WEST FARMS,2012,1066326.6666666667,24,24
WEST FARMS,2013,4678200.44117647,34,32
WEST FARMS,2014,832823.1363636364,44,40
WEST FARMS,2015,1012596.4666666667,60,58
WEST FARMS,2016,1006238.0701754387,57,53
WEST FARMS,2017,822782.948275862,58,51
WEST FARMS,2018,1130869.893939394,66,60
WESTCHESTER SQUARE,2003,367663.262295082,122,115
WESTCHESTER SQUARE,2004,657757.0860215054,186,172
WESTCHESTER SQUARE,2005,813156.8397790055,181,167
WESTCHESTER SQUARE,2006,579928.3942857143,175,164
WESTCHESTER SQUARE,2007,805964.358974359,117,104
WESTCHESTER SQUARE,2008,759831.0425531915,94,90
WESTCHESTER SQUARE,2009,519929.9166666667,72,69
WESTCHESTER SQUARE,2010,523460.1639344262,61,56
WESTCHESTER SQUARE,2011,450641.97142857144,70,62
WESTCHESTER SQUARE,2012,624417.6176470588,68,66
WESTCHESTER SQUARE,2013,771772.6543209876,81,76
WESTCHESTER SQUARE,2014,708895.3953488372,86,83
WESTCHESTER SQUARE,2015,817808.6464646464,99,94
WESTCHESTER SQUARE,2016,1113213.652631579,95,92
WESTCHESTER SQUARE,2017,986925.72,100,91
WESTCHESTER SQUARE,2018,2289364.905882353,85,80
WESTERLEIGH,2003,332042.6963350785,191,189
WESTERLEIGH,2004,384033.7380952381,210,207
WESTERLEIGH,2005,500630.0685714286,175,172
WESTERLEIGH,2006,448779.04761904763,168,166
WESTERLEIGH,2007,424052.88188976375,127,124
WESTERLEIGH,2008,426760.85185185185,108,105
WESTERLEIGH,2009,396217.7433628319,113,109
WESTERLEIGH,2010,377097.08490566036,106,103
WESTERLEIGH,2011,470600.4888888889,90,87
WESTERLEIGH,2012,384009.0,106,104
WESTERLEIGH,2013,417737.975,120,119
WESTERLEIGH,2014,399365.9647887324,142,139
WESTERLEIGH,2015,466078.94202898553,138,134
WESTERLEIGH,2016,494768.36875,160,159
WESTERLEIGH,2017,530254.03125,192,189
WESTERLEIGH,2018,570556.4296875,128,126
WHITESTONE,2003,420042.5792682927,492,356
WHITESTONE,2004,627743.7161172162,546,401
WHITESTONE,2005,612961.3274336283,565,423
WHITESTONE,2006,665294.9638009049,442,322
WHITESTONE,2007,620303.2953020134,447,340
WHITESTONE,2008,536721.6340852131,399,288
WHITESTONE,2009,482568.1724137931,319,228
WHITESTONE,2010,597870.4713114754,244,219
WHITESTONE,2011,563666.6794425087,287,202
WHITESTONE,2012,571642.4397394137,307,234
WHITESTONE,2013,648247.7222222222,396,290
WHITESTONE,2014,668015.3227272728,440,317
WHITESTONE,2015,630299.1577669902,412,266
WHITESTONE,2016,669159.7622377622,429,304
WHITESTONE,2017,687811.215932914,477,327
WHITESTONE,2018,771932.990521327,422,312
WILLIAMSBRIDGE,2003,305923.5859030837,454,393
WILLIAMSBRIDGE,2004,365974.5649484536,485,421
WILLIAMSBRIDGE,2005,447492.7533206831,527,455
WILLIAMSBRIDGE,2006,445289.5167548501,567,511
WILLIAMSBRIDGE,2007,653594.7841945288,329,304
WILLIAMSBRIDGE,2008,526312.3031674208,221,201
WILLIAMSBRIDGE,2009,345465.1919191919,198,176
WILLIAMSBRIDGE,2010,494088.25870646763,201,180
WILLIAMSBRIDGE,2011,570300.1435897436,195,174
WILLIAMSBRIDGE,2012,578115.6120218579,183,170
WILLIAMSBRIDGE,2013,516069.0936170213,235,213
WILLIAMSBRIDGE,2014,540709.8588235294,255,225
WILLIAMSBRIDGE,2015,656808.0352941176,255,226
WILLIAMSBRIDGE,2016,444744.5718475073,341,296
WILLIAMSBRIDGE,2017,510185.64864864864,370,326
WILLIAMSBRIDGE,2018,563274.487534626,361,329
WILLIAMSBURG,2003,559549.2495840266,601,552
WILLIAMSBURG,2004,767810.863764045,712,691
WILLIAMSBURG,2005,969023.8758314856,902,855
WILLIAMSBURG,2006,947713.6997055938,1019,989
WILLIAMSBURG,2007,920883.2620041753,958,925
WILLIAMSBURG,2008,832507.623345367,831,814
WILLIAMSBURG,2009,730805.0068610634,583,574
WILLIAMSBURG,2010,824076.6349496798,1093,1086
WILLIAMSBURG,2011,908865.4428463285,1321,1295
WILLIAMSBURG,2012,1543772.6120114394,1049,1023
WILLIAMSBURG,2013,1509168.7830750893,839,820
WILLIAMSBURG,2014,2305181.9054054054,814,787
WILLIAMSBURG,2015,2229183.396270396,858,843
WILLIAMSBURG,2016,2436521.619096509,974,950
WILLIAMSBURG,2017,1873209.079868709,914,896
WILLIAMSBURG,2018,1737172.7377963737,717,700
WILLOWBROOK,2003,405710.7465753425,146,142
WILLOWBROOK,2004,423986.3962264151,159,157
WILLOWBROOK,2005,428812.2229299363,157,156
WILLOWBROOK,2006,465604.3484848485,132,130
WILLOWBROOK,2007,451944.0510948905,137,137
WILLOWBROOK,2008,443235.8620689655,87,84
WILLOWBROOK,2009,410399.03529411764,85,82
WILLOWBROOK,2010,445776.82666666666,75,73
WILLOWBROOK,2011,418216.4680851064,47,45
WILLOWBROOK,2012,509207.65168539324,89,88
WILLOWBROOK,2013,414982.96907216497,97,96
WILLOWBROOK,2014,434681.6956521739,115,110
WILLOWBROOK,2015,469988.27678571426,112,111
WILLOWBROOK,2016,547538.9161290323,155,153
WILLOWBROOK,2017,598922.0264900662,151,148
WILLOWBROOK,2018,619455.8867924528,106,106
WINDSOR TERRACE,2003,378107.04615384614,195,146
WINDSOR TERRACE,2004,441264.9014084507,213,134
WINDSOR TERRACE,2005,518554.49775784754,223,163
WINDSOR TERRACE,2006,646948.7283950617,162,119
WINDSOR TERRACE,2007,572039.296803653,219,165
WINDSOR TERRACE,2008,610286.299270073,137,95
WINDSOR TERRACE,2009,543933.9882352941,85,59
WINDSOR TERRACE,2010,662958.659574468,94,87
WINDSOR TERRACE,2011,621816.698275862,116,80
WINDSOR TERRACE,2012,684391.5078125,128,92
WINDSOR TERRACE,2013,642184.7361111111,144,90
WINDSOR TERRACE,2014,867888.8881118881,143,100
WINDSOR TERRACE,2015,930847.8145161291,124,80
WINDSOR TERRACE,2016,987482.686440678,118,84
WINDSOR TERRACE,2017,1156583.3282442747,131,98
WINDSOR TERRACE,2018,1118624.811965812,117,86
WOODHAVEN,2003,359091.3373913044,575,533
WOODHAVEN,2004,406780.7395498392,622,575
WOODHAVEN,2005,507309.73642172525,626,577
WOODHAVEN,2006,558484.754385965,513,491
WOODHAVEN,2007,610070.9869281045,306,294
WOODHAVEN,2008,437027.2931034483,232,219
WOODHAVEN,2009,357277.9890510949,274,244
WOODHAVEN,2010,368413.5054945055,273,244
WOODHAVEN,2011,434240.83555555553,225,209
WOODHAVEN,2012,418168.995215311,209,197
WOODHAVEN,2013,441151.75641025644,234,222
WOODHAVEN,2014,471918.1359649123,228,217
WOODHAVEN,2015,542369.1787072243,263,246
WOODHAVEN,2016,589762.9453924914,293,281
WOODHAVEN,2017,598515.9935275081,309,296
WOODHAVEN,2018,676840.2083333334,264,250
WOODLAWN,2003,270781.6153846154,78,51
WOODLAWN,2004,377828.6111111111,90,63
WOODLAWN,2005,576825.1298701299,77,54
WOODLAWN,2006,427225.05479452055,73,59
WOODLAWN,2007,494092.72,75,50
WOODLAWN,2008,323523.92452830187,53,35
WOODLAWN,2009,333876.3333333333,45,25
WOODLAWN,2010,448068.9655172414,29,27
WOODLAWN,2011,334310.29032258067,31,27
WOODLAWN,2012,320540.425,40,32
WOODLAWN,2013,387115.8490566038,53,42
WOODLAWN,2014,590431.2857142857,49,36
WOODLAWN,2015,391162.6417910448,67,55
WOODLAWN,2016,553378.2727272727,77,51
WOODLAWN,2017,426541.0273972603,73,49
WOODLAWN,2018,378952.7868852459,61,41
WOODROW,2003,383540.2326732673,202,199
WOODROW,2004,627289.594117647,170,168
WOODROW,2005,493140.66433566436,143,143
WOODROW,2006,485350.68807339447,109,107
WOODROW,2007,478506.69369369367,111,106
WOODROW,2008,442430.0240963855,83,82
WOODROW,2009,432498.4794520548,73,70
WOODROW,2010,459655.67164179106,67,66
WOODROW,2011,747869.7843137255,51,49
WOODROW,2012,565384.8152173914,92,91
WOODROW,2013,635537.5142857142,105,103
WOODROW,2014,447724.70666666667,75,75
WOODROW,2015,494277.8695652174,69,69
WOODROW,2016,615208.1028037383,107,103
WOODROW,2017,561496.393442623,122,120
WOODROW,2018,638487.432835821,134,130
WOODSIDE,2003,341750.36425339367,442,263
WOODSIDE,2004,380742.73969631235,461,244
WOODSIDE,2005,470048.8630434783,460,247
WOODSIDE,2006,610560.1231155779,398,231
WOODSIDE,2007,543735.0831295843,409,240
WOODSIDE,2008,541803.7441077441,297,153
WOODSIDE,2009,447496.265625,256,151
WOODSIDE,2010,594868.1578947369,190,155
WOODSIDE,2011,405058.0694980695,259,155
WOODSIDE,2012,443852.07608695654,276,163
WOODSIDE,2013,513053.3121019108,314,162
WOODSIDE,2014,471435.9429347826,368,234
WOODSIDE,2015,717276.7718631178,263,146
WOODSIDE,2016,718678.8339222615,283,157
WOODSIDE,2017,681365.9752650177,283,144
WOODSIDE,2018,820974.5833333334,240,139
